Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,49.70947265625,61.09000015258789,61.36000061035156,60.70000076293945,61.040000915527344,13819300
2018-01-03,50.091915130615234,61.560001373291016,61.77000045776367,61.099998474121094,61.220001220703125,14203700
2018-01-04,50.718475341796875,62.33000183105469,63.04999923706055,61.90999984741211,61.97999954223633,18740500
2018-01-05,51.060218811035156,62.75,62.810001373291016,62.09000015258789,62.7599983215332,14217900
2018-01-08,50.48249435424805,62.040000915527344,62.72999954223633,61.939998626708984,62.65999984741211,15569400
2018-01-09,50.661502838134766,62.2599983215332,62.77000045776367,62.06999969482422,62.29999923706055,15766500
2018-01-10,51.361297607421875,63.119998931884766,63.400001525878906,62.36000061035156,62.47999954223633,18107500
2018-01-11,51.27178955078125,63.0099983215332,63.66999816894531,62.689998626708984,63.650001525878906,22075000
2018-01-12,50.897491455078125,62.54999923706055,63.400001525878906,62.04999923706055,63.20000076293945,25886100
2018-01-16,50.85679244995117,62.5,63.150001525878906,62.18000030517578,62.790000915527344,17907800
2018-01-17,51.979713439941406,63.880001068115234,64.04000091552734,62.4900016784668,62.849998474121094,23892900
2018-01-18,52.03666687011719,63.95000076293945,64.30999755859375,63.86000061035156,63.869998931884766,16305900
2018-01-19,52.256378173828125,64.22000122070312,64.26000213623047,63.83000183105469,64.1500015258789,16524000
2018-01-22,52.67137145996094,64.7300033569336,64.75,63.970001220703125,64.0,12245200
2018-01-23,52.476070404052734,64.48999786376953,64.8499984741211,64.22000122070312,64.30999755859375,12937100
2018-01-24,53.281646728515625,65.4800033569336,65.62999725341797,64.80000305175781,64.94999694824219,20180300
2018-01-25,53.419979095458984,65.6500015258789,65.8499984741211,65.4000015258789,65.69999694824219,17568700
2018-01-26,53.647823333740234,65.93000030517578,66.04000091552734,65.25,65.88999938964844,16251900
2018-01-29,53.55831527709961,65.81999969482422,66.30999755859375,65.66000366210938,65.77999877929688,16105200
2018-01-30,53.1189079284668,65.27999877929688,65.93000030517578,65.27999877929688,65.43000030517578,16158900
2018-01-31,53.52577209472656,65.77999877929688,66.0999984741211,65.16000366210938,65.2699966430664,18147900
2018-02-01,53.62398910522461,65.51000213623047,66.08999633789062,65.05999755859375,65.37000274658203,15717600
2018-02-02,52.445255279541016,64.06999969482422,65.52999877929688,63.83000183105469,65.33000183105469,18905300
2018-02-05,47.6075553894043,58.15999984741211,59.88999938964844,57.5,58.70000076293945,103394400
