ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
C,Citigroup,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy? - Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy?  Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy? - Defense World. Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy?  Defense World,AI,0.9995913,neutral,2025-05-04 07:56:23
C,Citigroup,Datametrex AI (CVE:DM) Trading Up 28.6% – Here’s Why - Defense World,Datametrex AI (CVE:DM) Trading Up 28.6% – Here’s Why  Defense World,Datametrex AI (CVE:DM) Trading Up 28.6% – Here’s Why - Defense World. Datametrex AI (CVE:DM) Trading Up 28.6% – Here’s Why  Defense World,AI,-0.78315055,negative,2025-05-04 07:56:21
C,Citigroup,Datametrex AI (CVE:DM) Stock Price Up 28.6% – What’s Next? - Defense World,Datametrex AI (CVE:DM) Stock Price Up 28.6% – What’s Next?  Defense World,Datametrex AI (CVE:DM) Stock Price Up 28.6% – What’s Next? - Defense World. Datametrex AI (CVE:DM) Stock Price Up 28.6% – What’s Next?  Defense World,AI,0.9980427,neutral,2025-05-04 07:01:08
C,Citigroup,Datametrex AI (CVE:DM) Trading 28.6% Higher – Here’s What Happened - Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Here’s What Happened  Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Here’s What Happened - Defense World. Datametrex AI (CVE:DM) Trading 28.6% Higher – Here’s What Happened  Defense World,AI,0.8676044,neutral,2025-05-04 07:01:08
C,Citigroup,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy? - Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy?  Defense World,Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy? - Defense World. Datametrex AI (CVE:DM) Trading 28.6% Higher – Time to Buy?  Defense World,AI,0.9995913,neutral,2025-05-04 07:01:08
C,Citigroup,Datametrex AI (CVE:DM) Trading Up 28.6% – Still a Buy? - Defense World,Datametrex AI (CVE:DM) Trading Up 28.6% – Still a Buy?  Defense World,Datametrex AI (CVE:DM) Trading Up 28.6% – Still a Buy? - Defense World. Datametrex AI (CVE:DM) Trading Up 28.6% – Still a Buy?  Defense World,AI,0.9999685,neutral,2025-05-04 07:01:08
C,Citigroup,Datametrex AI (CVE:DM) Shares Up 28.6% – What’s Next? - Defense World,Datametrex AI (CVE:DM) Shares Up 28.6% – What’s Next?  Defense World,Datametrex AI (CVE:DM) Shares Up 28.6% – What’s Next? - Defense World. Datametrex AI (CVE:DM) Shares Up 28.6% – What’s Next?  Defense World,AI,0.996552,neutral,2025-05-04 07:01:08
C,Citigroup,Pharma leaders see AI revolutionising medicine - Computer Weekly,Pharma leaders see AI revolutionising medicine  Computer Weekly,Pharma leaders see AI revolutionising medicine - Computer Weekly. Pharma leaders see AI revolutionising medicine  Computer Weekly,AI,-0.99785405,negative,2025-04-28 08:59:19
C,Citigroup,More Companies Like PayPal and Shopify (SHOP) Are Choosing AI over Workers - markets.businessinsider.com,More Companies Like PayPal and Shopify (SHOP) Are Choosing AI over Workers  markets.businessinsider.com,More Companies Like PayPal and Shopify (SHOP) Are Choosing AI over Workers - markets.businessinsider.com. More Companies Like PayPal and Shopify (SHOP) Are Choosing AI over Workers  markets.businessinsider.com,AI,-0.9997693,negative,2025-04-17 07:00:00
C,Citigroup,Microsoft (MSFT) Remains a Safe AI Haven Despite Macroeconomic Downgrade - Yahoo Finance,Microsoft (MSFT) Remains a Safe AI Haven Despite Macroeconomic Downgrade  Yahoo Finance,Microsoft (MSFT) Remains a Safe AI Haven Despite Macroeconomic Downgrade - Yahoo Finance. Microsoft (MSFT) Remains a Safe AI Haven Despite Macroeconomic Downgrade  Yahoo Finance,AI,0.9999932,neutral,2025-04-09 07:00:00
C,Citigroup,"Warren Buffett Stock Smashes AI Stocks, S&P 500 With Sterling 2025 Performance - Investor's Business Daily","Warren Buffett Stock Smashes AI Stocks, S&P 500 With Sterling 2025 Performance  Investor's Business Daily","Warren Buffett Stock Smashes AI Stocks, S&P 500 With Sterling 2025 Performance - Investor's Business Daily. Warren Buffett Stock Smashes AI Stocks, S&P 500 With Sterling 2025 Performance  Investor's Business Daily",AI,-0.9999994,negative,2025-03-31 07:00:00
C,Citigroup,Elon Musk's AI startup acquires X in deal that values social media platform at $33 billion - NBC News,Elon Musk's AI startup acquires X in deal that values social media platform at $33 billion  NBC News,Elon Musk's AI startup acquires X in deal that values social media platform at $33 billion - NBC News. Elon Musk's AI startup acquires X in deal that values social media platform at $33 billion  NBC News,AI,-0.9999232,negative,2025-03-28 07:00:00
