ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
GM,General Motors,GM: Tariffs and Profit Outlook Won't Impact Cadillac's Formula One Debut | GM Stock News - GuruFocus,GM: Tariffs and Profit Outlook Won't Impact Cadillac's Formula One Debut | GM Stock News  GuruFocus,GM: Tariffs and Profit Outlook Won't Impact Cadillac's Formula One Debut | GM Stock News - GuruFocus. GM: Tariffs and Profit Outlook Won't Impact Cadillac's Formula One Debut | GM Stock News  GuruFocus,,-0.9977914,negative,2025-05-05 00:15:08
GM,General Motors,"581,327 Shares in General Motors (NYSE:GM) Bought by Albar Capital Partners LLP - MarketBeat","581,327 Shares in General Motors (NYSE:GM) Bought by Albar Capital Partners LLP  MarketBeat","581,327 Shares in General Motors (NYSE:GM) Bought by Albar Capital Partners LLP - MarketBeat. 581,327 Shares in General Motors (NYSE:GM) Bought by Albar Capital Partners LLP  MarketBeat",,-0.9999988,negative,2025-05-04 12:23:15
GM,General Motors,"4WEALTH Advisors Inc. Makes New $346,000 Investment in General Motors (NYSE:GM) - MarketBeat","4WEALTH Advisors Inc. Makes New $346,000 Investment in General Motors (NYSE:GM)  MarketBeat","4WEALTH Advisors Inc. Makes New $346,000 Investment in General Motors (NYSE:GM) - MarketBeat. 4WEALTH Advisors Inc. Makes New $346,000 Investment in General Motors (NYSE:GM)  MarketBeat",,-0.99999785,negative,2025-05-04 11:34:12
GM,General Motors,3 Important Takeaways From GM's Strong Q1 - The Motley Fool,3 Important Takeaways From GM's Strong Q1  The Motley Fool,3 Important Takeaways From GM's Strong Q1 - The Motley Fool. 3 Important Takeaways From GM's Strong Q1  The Motley Fool,,1.0,neutral,2025-05-03 13:32:00
GM,General Motors,General Motors' Earnings Shows A Resilient Company Fighting A Troubling Environment - Seeking Alpha,General Motors' Earnings Shows A Resilient Company Fighting A Troubling Environment  Seeking Alpha,General Motors' Earnings Shows A Resilient Company Fighting A Troubling Environment - Seeking Alpha. General Motors' Earnings Shows A Resilient Company Fighting A Troubling Environment  Seeking Alpha,,0.9999969,neutral,2025-05-03 13:00:00
GM,General Motors,General Motors (NYSE:GM) Is Increasing Its Dividend To $0.15 - simplywall.st,General Motors (NYSE:GM) Is Increasing Its Dividend To $0.15  simplywall.st,General Motors (NYSE:GM) Is Increasing Its Dividend To $0.15 - simplywall.st. General Motors (NYSE:GM) Is Increasing Its Dividend To $0.15  simplywall.st,,0.99084467,neutral,2025-05-03 12:51:36
GM,General Motors,General Motors (NYSE:GM) Holdings Reduced by Whitebox Advisors LLC - MarketBeat,General Motors (NYSE:GM) Holdings Reduced by Whitebox Advisors LLC  MarketBeat,General Motors (NYSE:GM) Holdings Reduced by Whitebox Advisors LLC - MarketBeat. General Motors (NYSE:GM) Holdings Reduced by Whitebox Advisors LLC  MarketBeat,,-0.9985536,negative,2025-05-03 11:37:30
GM,General Motors,"GM Stock Value Drops 4 Percent During Week Of April 28, 2025 – May 2, 2025 - GM Authority","GM Stock Value Drops 4 Percent During Week Of April 28, 2025 – May 2, 2025  GM Authority","GM Stock Value Drops 4 Percent During Week Of April 28, 2025 – May 2, 2025 - GM Authority. GM Stock Value Drops 4 Percent During Week Of April 28, 2025 – May 2, 2025  GM Authority",,-0.997677,negative,2025-05-03 09:53:14
GM,General Motors,The Manufacturers Life Insurance Company Raises Stock Holdings in General Motors (NYSE:GM) - MarketBeat,The Manufacturers Life Insurance Company Raises Stock Holdings in General Motors (NYSE:GM)  MarketBeat,The Manufacturers Life Insurance Company Raises Stock Holdings in General Motors (NYSE:GM) - MarketBeat. The Manufacturers Life Insurance Company Raises Stock Holdings in General Motors (NYSE:GM)  MarketBeat,,-0.9983235,negative,2025-05-03 09:49:20
GM,General Motors,General Motors (NYSE:GM) Sets New 1-Year Low - Should You Sell? - MarketBeat,General Motors (NYSE:GM) Sets New 1-Year Low - Should You Sell?  MarketBeat,General Motors (NYSE:GM) Sets New 1-Year Low - Should You Sell? - MarketBeat. General Motors (NYSE:GM) Sets New 1-Year Low - Should You Sell?  MarketBeat,,-0.99678516,negative,2025-05-03 09:18:45
