ticker,company_name,title,summary,text,search_term,sentiment_score,sentiment_label,published
HSBC,HSBC,HSBC first to face the ESG music at today’s AGM - Citywire,HSBC first to face the ESG music at today’s AGM  Citywire,HSBC first to face the ESG music at today’s AGM - Citywire. HSBC first to face the ESG music at today’s AGM  Citywire,ESG,-0.9999697,negative,2025-05-02 08:43:55
HSBC,HSBC,HSBC slims ESG teams: IFR - ZAWYA,HSBC slims ESG teams: IFR  ZAWYA,HSBC slims ESG teams: IFR - ZAWYA. HSBC slims ESG teams: IFR  ZAWYA,ESG,-0.99999595,negative,2025-03-16 07:00:00
HSBC,HSBC,HSBC delays net-zero emissions target by 20 years - Reuters,HSBC delays net-zero emissions target by 20 years  Reuters,HSBC delays net-zero emissions target by 20 years - Reuters. HSBC delays net-zero emissions target by 20 years  Reuters,ESG,0.89529866,positive,2025-02-19 08:00:00
HSBC,HSBC,"HSBC net zero goal delayed 20 years, as CEO offered 600% bonus - The Guardian","HSBC net zero goal delayed 20 years, as CEO offered 600% bonus  The Guardian","HSBC net zero goal delayed 20 years, as CEO offered 600% bonus - The Guardian. HSBC net zero goal delayed 20 years, as CEO offered 600% bonus  The Guardian",ESG,-0.9992106,negative,2025-02-19 08:00:00
HSBC,HSBC,HSBC Appoints Julian Wentzel as New Group Chief Sustainability Officer - ESG News,HSBC Appoints Julian Wentzel as New Group Chief Sustainability Officer  ESG News,HSBC Appoints Julian Wentzel as New Group Chief Sustainability Officer - ESG News. HSBC Appoints Julian Wentzel as New Group Chief Sustainability Officer  ESG News,ESG,-0.99993396,negative,2025-02-10 08:00:00
HSBC,HSBC,HSBC Appoints Julian Wentzel as New Chief Sustainability Officer - ESG Today,HSBC Appoints Julian Wentzel as New Chief Sustainability Officer  ESG Today,HSBC Appoints Julian Wentzel as New Chief Sustainability Officer - ESG Today. HSBC Appoints Julian Wentzel as New Chief Sustainability Officer  ESG Today,ESG,-0.99988043,negative,2025-02-10 08:00:00
HSBC,HSBC,HSBC appoints Julian Wentzel as group chief sustainability officer - Reuters,HSBC appoints Julian Wentzel as group chief sustainability officer  Reuters,HSBC appoints Julian Wentzel as group chief sustainability officer - Reuters. HSBC appoints Julian Wentzel as group chief sustainability officer  Reuters,ESG,-0.99958175,negative,2025-02-07 08:00:00
HSBC,HSBC,Al Rayan Bank and HSBC complete ESG KPI-linked repo transaction - Securities Finance Times,Al Rayan Bank and HSBC complete ESG KPI-linked repo transaction  Securities Finance Times,Al Rayan Bank and HSBC complete ESG KPI-linked repo transaction - Securities Finance Times. Al Rayan Bank and HSBC complete ESG KPI-linked repo transaction  Securities Finance Times,ESG,-0.9999976,negative,2024-12-23 08:00:00
HSBC,HSBC,HSBC AM debuts ESG global aggregate bond ETF with unlisted share classes - ETF Stream,HSBC AM debuts ESG global aggregate bond ETF with unlisted share classes  ETF Stream,HSBC AM debuts ESG global aggregate bond ETF with unlisted share classes - ETF Stream. HSBC AM debuts ESG global aggregate bond ETF with unlisted share classes  ETF Stream,ESG,-0.9999901,negative,2024-12-04 08:00:00
HSBC,HSBC,HSBC Appoints Julian Wentzel as Interim Group Chief Sustainability Officer - ESG News,HSBC Appoints Julian Wentzel as Interim Group Chief Sustainability Officer  ESG News,HSBC Appoints Julian Wentzel as Interim Group Chief Sustainability Officer - ESG News. HSBC Appoints Julian Wentzel as Interim Group Chief Sustainability Officer  ESG News,ESG,-0.99992406,negative,2024-11-28 08:00:00
